address,amount,percentage
9hHFWvFcXeTGiqNGxHu42i8imybKnv51L6BMg1esNiS9oGzC3YK,76372852,3.8e-05
9gXDy82fRrPbqajWms5iF1DM5nc9BoXnrcUUjrNGF2w3iqZvVKQ,76074940,3.8e-05
9gTKrqCoZNrnwscs6e7qLoN6kq8Veet7GKNECbe4KtVqTTqwR58,75000000,3.8e-05
9fdKLnxM7XuKuKnNbwCdUd1A3L3JdDptxtRKfTGNSP87gDK8Py6,73266423,3.7e-05
9htjaA4dtV6GyQJaHeMXMJMgjYR32NSeHo1LmSgYoqRWgVhXMmT,72363493,3.6e-05
9iP5ZFvTKENhJ9xfssan1Emo4jweu4yM4dZ5SSJkezHGz3VoDyk,71721311,3.6e-05
9f4Jt1E3nUwhLeYVAA1kwbfWNkkMMaVpBgPDNPxuzCT6Nhe1max,69272237,3.5e-05
9gkBNpL1MpfEhDzMicNRw3MPSPMcfNBkv1dLoo6MCcj3nbnw7z5,67883211,3.4e-05
9hJdPPy7i4Nc5E6zzNexH2kbQnWkU8EyYqS65P6ARpUdxUdJmnV,63932796,3.2e-05
9g2f47je6oUaspNHYuk3QM2vz6viuiq4od3SvosNup1ZPJtcZhF,60000000,3e-05
9egiiXnhsACZ8q4B23oKLqJ8FkEaNWwBM19cxupxwHUmrj5Mnkd,59014887,3e-05
9efGWEjhuKoDQ5FYtv6uq76EF33VcLA9u8dEre3Gj1quUmqaMeH,54799539,2.7e-05
9gPY7CL4JWUdH38DbJPo6aivh2fTrV24dQqVbwnDRE8XspyALoo,54253931,2.7e-05
9hoWFuSWu4RgqrNTVtKQT9MEPYJYmne6kEwaSrRLBg1pSm39FgB,51221602,2.6e-05
9h7kVMVZEKxBbUXz9W4ErQU8j3HosEXyNCv5ctZtR1sxqsyrmSY,50621082,2.5e-05
9fNMpzDYxd84F1ZmxkW582XEgzpry6NQeXuhPaA1E7U4B84DB8a,50000000,2.5e-05
9iMGmy1J5tL5UCjZPK2DGrZfBREgGtjpBkWEmxNeyhdR3XcMNye,50000000,2.5e-05
9fY5VS4YB27TcF7Pz4xRkZ6FLFqVdWcDyr7S3sr7KLYzePs5Z9z,48556435,2.4e-05
9h7yCqnTs9NkFgLYpx7nXWEekfQikcmxJFw2t9iSzV5STvD1NJZ,47060000,2.4e-05
