address,amount,percentage
9fKuG3uJQqugDUNUda4CbdGBksb4wimXacnomrpu4BA3zqC32t5,49259058129,4.9e-05
9iAxixb7SufX8wnY1saJqy26f67rHqZoXJf4isqgKKhTBbYcEYT,48201831054,4.8e-05
9hUbDJqmXgrwtrcbcw5Aye1vBSEKmxVDKHAbx5d9o9YbhKGykee,48001372015,4.8e-05
9fvRvo423VXeRGTZtL7LAMis2TsTvTSA3dQPwqMwep8bWczraJh,47849063455,4.8e-05
9i5iTrj1W9M271qpC6542cBYmA37AgmSF2YJBXZMGzwCXEHVkdE,47238377299,4.7e-05
9f8yFEdyKSk9FSVghTMcFTefxdi6s1SET1nCcu4S1nUH5LQMPqU,46815878534,4.7e-05
9fGJ4Z5dQ2uTH454MKbuQJARAU7LbWTkBez8WC674XczTErscrN,46780359184,4.7e-05
9iLJQ1c7x9Nc7gvmD36tbgtYaWuVi6kFyYnwi862s6uFMUr2J76,46775203813,4.7e-05
9gnwczKEFPV1r1LrvE6x3e1zLhM4MiNbtoCdX3b6WLLjmCV2kd9,46677573221,4.7e-05
9iPkK25JtKYN8wVJSr9G1AUG1eFQGrxY8k9ELRUR7d8ybsyVzBK,46642179764,4.7e-05
9fQvSiirZFHKA3F1y5MAE3AXdWH2Rsw85nEXxZxt5C83Vn7d75V,45666000000,4.6e-05
9eZVqXVnrVWQKK19b7E7kp4ZyNqanp2z1mpKUJRaouNsmeFsakQ,45333777581,4.5e-05
9gHUqqj9wRUecsnpjLF1VC8qkHTgYt7PwN1Fs1uAhZeE8pAVz14,45191618756,4.5e-05
9hPCAvUQMg7eZ6xCp3xivUbn53ZbRaD1j64dMoznhNRd8pMtvMu,45143126313,4.5e-05
9iAnCBsmHbhHvnEhuigHtQkcaUanft26CAm99gz2JrHc35JSZRN,45000000000,4.5e-05
9ey2dQEDFzzsHDFaDAH8a37UwK5j8WbgzwJTY1TP7FDEm154t3N,45000000000,4.5e-05
9fEbfUNPvH6DWjJ33RZDex4ZsXqyUGnYwK72QtoGgDTmtFHPT9w,44954543412,4.5e-05
9guxhkTbA9q28Bp8ptkfs2jNFpNWYKVUUvEwNXoa2cUGapFh16R,44818635787,4.5e-05
9euKcuv1jQpE8E2fu4Tb3q5RYvoipsp78Q6JyeGCDDxa3oUVtnf,44471275534,4.4e-05
9g6urhfMGmXuFMtVuBo6uv6cjDVkwEVpjZvJFjMrL55vV9zFLQK,44300761010,4.4e-05
9g4Ad8D7ptCQ7XQBzvEdSoVvHSjdMUkmDHgi4nx8KyLddCEC6x1,44133387554,4.4e-05
9iDwZhrJzQET2u9LUMg7tyCCxwd1JRBm8EXpjdKoaB2U4hHdpL4,44000000000,4.4e-05
9iFeeBPj85syXGqrVJuyAoe7mRxo6c8nkP1TN19kqDHsVf1zNvZ,43722440584,4.4e-05
9erfatAFdCQvxM7F9jF9nGuJPLFE2PGoZWaFet4Z2vPG7V4DgVF,43597000000,4.4e-05
9fdMrKa9GEi2mvKinYYdZv4hASUrR8cuDEfr8E8aMLCSjnpgaQp,43506000000,4.4e-05
9g4ZZVmyBf3bMNvcZ2dwAQiuaVVKojaY3xTsZPsLBvzSYJudwnQ,43464838984,4.3e-05
9h7WCzVnVkHDth9TdnUavFpFx57zDCjf4HJacM6YaXtJqkARdKm,43202000000,4.3e-05
9fyd67ZayamjuwGFmBJpuXeK8CrdEfT74fTzkHn1LZniyhkmBs9,42403000000,4.2e-05
9hYRbJ1ngi1YwXZCFsEJ1JbYz5kFE491sPjPBVbjNvso9Y5BMAu,42208601500,4.2e-05
9esrGqQHSWsLxafrT62rmPbaPNfrfWytkFKuPpGANdeNmpataQN,41980584659,4.2e-05
9ewUBfYPheGeWbr5nADEiBywKVwDSoKqnNujDuAFGhLCHVjkSvg,41851269166,4.2e-05
9fYuR3FB4kq4JaThJrNHvHXh3rvfTLmY8QboY7JWdK4diavJJ44,40914682753,4.1e-05
9heFto9fARufMV4sSAFUo1XTN6SLgmCi3RarYvsGF38SCRASHwM,40853182606,4.1e-05
