address,amount,percentage
9iFic39ctD5pngbHWX3WFipEJDRAZ2wyHircd8pCqGycHd7VrxX,996214544,0.000175
9hpFpwxTkAhQzrj2WFraii7twYWkPacx4BkgVeKwmPQWRNff2f2,865954435,0.000152
9g9jMG1fKV253RJy8vys7CczCD5f5mGpajctkeBbnENATrDmrnL,824849316,0.000145
9fyUgttquqbeodi1JJDmhiw8BR1tExJmLV5tcNfU4AdQtwVWaD8,820521500,0.000144
9gEwsJePmqhCXwdtCWVhvoRUgNsnpgWkFQ2kFhLwYhRwW7tMc62,820521500,0.000144
9hDbhNqZwRiS8jUNByEuaUwL8oFUJvvdMuTPvrh9zAbGh7gqQxw,820521500,0.000144
9fKSo5SR1TT14q3st9q74ELyWTdadbAQ16t8o6k4cKT7XE72hbe,742465754,0.00013
9henyBAAW17AScu1KK3u1qS1H7fkQAiim29hVV1yMsTs2vJCdp9,683767800,0.00012
9frh7wzNzcMuYQP8C9cHXGK2Lo9PTtQCXxXuwaZx6uTgBcGF2qi,660645222,0.000116
9hiam8sAT3F9QZJ8SJM6fEhDFqnE81ZwZenjrwj1wHreudeWtJA,635841450,0.000112
9g8zWFu2VBcE49gr3otmFLDbfyDoopandeRvtwqB7qk6BJjRENy,631729828,0.000111
9gvbaLdGqo1tQsaYxJM9zgBY5adYMkVTZy1d7MSVKPvXqJXsZXC,617415147,0.000108
9gSUsueuji1WpNDrg8dS2GEa9UpbHtAmrEfVVwKxSZ5b8FcbKwH,594180089,0.000104
9gtG99WhvFf1EzMq4TfgbNv1XSrq9qrbLXRJkfR158xcdA4nZTz,569231769,0.0001
9hz7vXxoPiRZtxDm4NRogzt7cGWHQWcBUy3z42uM5Tgd7GDAZgK,557505020,9.8e-05
9hGSejCfjTcwiKCAPPMMDhvCgFF33VJvmSdMAALHuSxFJkE5u88,552706202,9.7e-05
9i48gqX49dcoLpaB2jZV33mvKW8LFnGWUwk4skM3ho3SvgpwJGR,516861780,9.1e-05
9efN67mBht4WpjuLMveUn5StYWsEUKBeHnn2QNXNKeyqD1BnHqC,515219559,9e-05
9hAQHXJpSssS2KGaRqZApivj2qyjn27SGGyKTXbZStrbarB2wqU,478637500,8.4e-05
9fKJCbDRRMndknc5gA2SDfhXppUgU638jZRE7vr1srLBZ9Y2iPb,450000051,7.9e-05
9faaMAAcEdLXo578fuYMJWsfzD5G5Wf5Gma4YjYURGKD1uLy7Eo,426563071,7.5e-05
9fZXeNgdfNZQPZiiQSpmaTa5tgjpdHYCJSpScV77e5H14w8yGuL,400000000,7e-05
9hYpa8qu3GihemMA1c4RVZuRGqcmBQKChgokFm6a81R3mFafqgi,398086806,7e-05
9f5CK5MNowpg2DAUXoW1MSkpnc3qZtqwr8TdSyQTTDCi6Pn9AZn,397551139,7e-05
9ebmurBJQWeWQghA85AdXzAqdHLCfMoc6nEr7P2tvnJ4afAy67x,381059691,6.7e-05
9g8yZHpF4oGgwoazJMN1DrHEM94kmzPKFVeBCfB1MeSvrVxsM9o,372602739,6.5e-05
9eZPTmn8zp5GJ7KZwTo8cEuxNdezWaY3hBbLeWid7EAZedzb9tD,354267645,6.2e-05
9gLkjPvtiLxCaZZAfKoHUtTDxM9h6v6PZmGM4m5Bc3zA5J7DTZ8,349183555,6.1e-05
9gTKD1XcHHwtYXBtZHRw2wekeA2PzbHqnPnUJ4SvTKRbdjBKRSG,342736690,6e-05
9h7Mr4N7SXTGuFXB218VxGVqPiaTQHkC7LJ4WVDYHXaxj8ksJg8,341883900,6e-05
9hCq1qq9DhEanDi8MqG7FbSWMjMgeT4ie18LoEaxDDjfTRitqav,341883900,6e-05
9fvNiN3QXFpBuauJMq59ey3pdZLRxqAKo5m3w58f1aHw17SZy8f,335462648,5.9e-05
9gZttg88EpGmgP1FZAAK94wjBF7tNxd1GTyPpybcinnDFDzgRWd,323259379,5.7e-05
9huKBmEVSueSWPgCbtJTb6d1MGN34gV3s7jsGnuTyKbgLnB5sxP,321881982,5.6e-05
9geTH5oC7LkkcAmrwBQanNrr9YMrc2WP59afMpua6YwxEL63xYk,317359783,5.6e-05
9heFto9fARufMV4sSAFUo1XTN6SLgmCi3RarYvsGF38SCRASHwM,314988606,5.5e-05
9hhNpm64EomjCZmCwLYjz2AyMJ1GgCt9fR33J2U5jpf4CQXta8N,300521500,5.3e-05
9ghU7fgjF4zxFNpdWXkdgP27q6K9L94Tfbiw3tTm9Ln3xUDx4LB,292832105,5.1e-05
