address,amount,percentage
9fjbKtTZ3zvXnrwV535YR2RyQf9daXSC6pdFZQ5vePFKqmRJ5T2,319770025,7.8e-05
9hDd3wWB1RjpSzikLwY2nFKCh1fvg5X5rBDwrvzmuF7KrQ3aS5L,296016400,7.2e-05
9feCcfeysauQq2bhoweYeeHobiwt7vPycak9SEtKEzpWnH59MeN,295371100,7.2e-05
9go79pCW6XXbuw3kbNknwdTnXr1Mg5xKREMFgD7HjQgretW59zs,289591535,7.1e-05
9gCCG41MeyomfiWppai8FUfGeTfjzWiM5aTnsMPxrvNGDU7QKDf,273226000,6.7e-05
9gAQx5nYXPzAuSYaffTDdYrS12hfLKyWqKSZD639VUAjFqHJp6G,262864060,6.4e-05
9he8t9FkD26dof8zG12Mp1doGwF6DA5kwYV99sPu3fGv4jHXyXx,254095518,6.2e-05
9hAQHXJpSssS2KGaRqZApivj2qyjn27SGGyKTXbZStrbarB2wqU,250000000,6.1e-05
9gNwSi4wnCabpuRpXF3ZALTsAjyT5Sps613GwLYG7UWvtEcfJo5,240994086,5.9e-05
9gQgEUHB3aQMthnw9WwMqC1Dg8gKVAKP3xC7Y95JxADBkxbc5kv,233480493,5.7e-05
9iMthnqRkMD3ECUuxs29XmAktbPSvt1LpAJmonmxg2JvMQ8XAdP,227790958,5.6e-05
9gEwsJePmqhCXwdtCWVhvoRUgNsnpgWkFQ2kFhLwYhRwW7tMc62,219060735,5.3e-05
9hpZNJcnXUKUytHVgffwFD99VECrCNN1dcDAupi7TzwxNuArpo9,213787676,5.2e-05
9hKqiH6orQuhpoS4mt1vyeXmZ9YyQNX6MVXuh8vekktmToUh81B,207582900,5.1e-05
9hCq1qq9DhEanDi8MqG7FbSWMjMgeT4ie18LoEaxDDjfTRitqav,199145300,4.9e-05
9ey2dQEDFzzsHDFaDAH8a37UwK5j8WbgzwJTY1TP7FDEm154t3N,195537875,4.8e-05
9iQJY7QwxeJp2QiNtmUsKFFbCkWDJs85zujB6fGSoutRP37JUpK,191198444,4.7e-05
9grYdb4qVmR13torkcuNgXxWbDQJMRGWng93UyjYchbbiyXcwAF,184136600,4.5e-05
9fq9AafBerm4j98vjxoUzchjcY9JL4RGtvikrHrNStoQqeEfydB,183539939,4.5e-05
9fNcZ1ottPupQVHj4vPCu4ob9kQcKPoytYRffgvp8g96o4dmD4d,181215000,4.4e-05
9fcKyPV3kNM2xf6awNz2Bgi2PM8QKxkxEP5YvV34bN71uN5CXuo,175434757,4.3e-05
9fZXeNgdfNZQPZiiQSpmaTa5tgjpdHYCJSpScV77e5H14w8yGuL,165834194,4e-05
9hhHntCmAKA7hWAbefC1GEKtCtSKdZGnEum7MBGYP8H6d3tBdQk,160534425,3.9e-05
9hX1nJkJu2hcsL2mQmwEtAsJUd94cyryzBFjXYSSzMdn6N87uDR,159626180,3.9e-05
9eiDeTFbz9N96eUhXDeww4A5DtmKDuHAVFXL31GANsK4TPcfLds,151093224,3.7e-05
9iJkieXSookLtaYr8JZ8A8nKuev9dzRMwxkGjuyQebnQgCj8zdC,150000000,3.7e-05
9hpFpwxTkAhQzrj2WFraii7twYWkPacx4BkgVeKwmPQWRNff2f2,145000000,3.5e-05
9iNFBa8NwtnhfxTyiD3vx8rrXHhnmxtCTTg5tRP6TH4zqVDyhm2,142052008,3.5e-05
9hazXrTXoH5fvXZnN8rPsnUaZYXC766cgth6ypkYYYjXp2KWYo3,137332200,3.4e-05
9gYVuC5H49r4KFFxinKoJWuLDJmHBNjjPFdjHUKF8GLpZs1TAUt,131615703,3.2e-05
9fFh5Sq3JPWcHgPxdGUsL9vsA3SaW2azeAt77NwJ27tKbJ6Pg2Q,131578948,3.2e-05
9giEFcHZRQ8xctAwu3kxabuoELQNBkSzJtiMVckprLszZ4k5LZg,130341328,3.2e-05
9iDti1afGzQoQin8Z8n5q1oQ7bhxRrexsbyADq814Mqz4aQvnhS,127573654,3.1e-05
9gTjFZQ3FxRbg5mZzheFrNHokudRPRJQk5PcdseSZuC6U6oqgjk,112509548,2.7e-05
9euDYaJCFWzDgjXJZuPxGiQmjXGDzNJ3kSzBRXo84xptiuc1GDe,107327159,2.6e-05
9hDCPpsVX1Giph8cqiwu4VjnsKnGspM74ajw4FLCmCZJiDZ2APm,106831450,2.6e-05
9fPgLW8jYUbpNxvXA2sCLKaw1t1ULiE4PWMK2XPoY5jcWzEmUAw,106485982,2.6e-05
9gpszPFURgcP4xUoetodzkBpCKhPTNe8f2pKhZftqPpwxj2yh9q,104605711,2.6e-05
9en2JxyCnQgjgRCaFMXBX87z1VcGjVvd3yug2GVmJXRHw59Evgz,103564125,2.5e-05
9fm5WtwghxrvB6iNcapYYqHt6EqbLb2V5Br52yXupFxXAvztuW9,103000000,2.5e-05
9ftxTQLuBkxfYefg5tBm1koGAdDYYS8vNwwwgjFv4fP2hVhTzhB,100000000,2.4e-05
9hhNpm64EomjCZmCwLYjz2AyMJ1GgCt9fR33J2U5jpf4CQXta8N,100000000,2.4e-05
9hdYFtdV8JLXJho4wAzy6dB6DHQn4gvZsmf4vf1kbkggJ59Wn3Z,87677537,2.1e-05
