address,amount,percentage
9ejQZf7gCwu4CUu5Ym4XiN7gWojXLpQjnCQis8XJwp5w3oyfVRT,459000,1.2e-05
9guMBm5G9fdafqhAY8qXaoGF4MAiqiA9gBPiFDtyZ8iGfUkUXYm,452326,1.1e-05
9fpaMJ9qN1kAv3BjFbrJHuNyKHCbpfytAnKKdqr3hY6DjrwMoP3,441244,1.1e-05
9gGjxYvs7uzu6np4LPz3BUBDXmLEMwom2CEfC6hkzSRs1gbCACG,420643,1.1e-05
9ghh5u6ykT2aNbtUZeDVs5e6A9YVH8HanSChh4FsU75tVjTdxMp,419498,1.1e-05
9h9McVPsdANFdhX6JRNe2x99iw6cXC9Zfo3vLMUb9WiBeDcKFee,416670,1e-05
9egJ4Zehx7cEtM8nyUvv6aGwwpmHctKVH7yp2qBFQtpuv9955eW,416670,1e-05
9fDWqUpX9Fb2CqQFP84XWai4Tg5dfu98mKv89aSyNJuExaeKwPU,409652,1e-05
9hNWzEqWEe48h2BTP8jqpNHjcAeLZbX6bBDg12gq5AmeFwcBPKk,406223,1e-05
9g4Ffudwc6vYpm2MHMnLL6AiWnWtzkgtmjttFwVDxBDzt7HAR6U,404988,1e-05
9gNEKbpPSNfgWkhxsMF4Z9L7uNiXFfsEX4XTVF5XK4kwpQBRsEQ,404462,1e-05
9fXhRgNMdCg3t1YFn938phKNuJFTFjGBBrZcCugUquKWCqXT637,400000,1e-05
9i3P4Ah9jp7nnSNMg6gxjXXHEWjkkBbPJR5RLRkMwEt3DZZGLDL,392490,1e-05
9gBVtLdR3iBVcTrz5qmsRvNG9P46oGQRLP4kKxbG2wotEyvTYRN,376792,9e-06
9gJV285cwJgy3cJhURGFbEVT7Jeqiqp4nweZHFYZStWZQvauVEA,372657,9e-06
9gvLjWafvCQbqg1jd7fcYoNWPcuhxYXjLwRBcCD8TtxVMreiYAz,355253,9e-06
9fdifRcoDJFsMwQ9zRYrCqGaDsAVQZNB2p6S3utAtKX17pkzQHZ,350029,9e-06
9gBZAGcSnsVHMEcAMmbWSwadY9N6m3vnb7jiCDcNPCUnJnzJXmv,333831,8e-06
9hdeSziMXm82hCsTMJWwxSWsK1KTfbpRSW4wGKjXpyMemuhwJ3g,333612,8e-06
9h9G2MFMkD7CtE1GnmYcHwSGQvFoLpSGsKVeYyGLGUvpNGLVdSH,333300,8e-06
9hiJqZADMgiohhwffee4XsPKU6hMBMQ5YrfQKW4k27ibNw96STz,332909,8e-06
9fczbWJW98kFGU1pSCF7oC7cPz8C4FgWmNretdnw6jDRsnsbNHN,331543,8e-06
9gyfv4KFeBTsNeXnyVGj6TBHqHDpvSciF69EUq4RmDp3ojCwUjQ,315457,8e-06
9fgnzKzjSR9EvzGUMLVzqzwVaGFCpXsZckYUWJKDjEnvBw4yoTr,303969,8e-06
9hbptN8N9LqpdGaW9EJEo9gwPShvNSrBjGRR5cy9yTwrzLPEkYm,300800,8e-06
9etu36GUrgv22X3DFM26ohFV2rzKBYA31FXuydvW7ztEmiJTDZi,286641,7e-06
9gYKT4FHGM4Jb9Xw8ZMpFs5N8nsp3V7CrskJeSdHuEf5Tw2JR2b,272974,7e-06
9iMGmy1J5tL5UCjZPK2DGrZfBREgGtjpBkWEmxNeyhdR3XcMNye,256368,6e-06
9fENiapgmPQd8JTYtiqMCTkHHvAYbrCSJR7xGYrtQ418avgMKFt,255170,6e-06
9hLJubMrPTs765PHzy3a91UixcqxWgM7XXfKoGFtDGtppFa9wFL,255026,6e-06
9iKhinMnxCtJB13HYWdgxf8AcMroW739WFqkvCoYsC5v8w3cmM7,251843,6e-06
9fn4Xs7ySBbUaGL5dhnS5hgQmvyjrEoU8vn2a7egqUu7dGGYhvK,246672,6e-06
9gqCTTD54bZ6fFskk7EFPmWDVmgZki9cdugdQNUFEnPyHvh7M9V,245534,6e-06
9hmPGYa1c1npfZ9vkAaYKTmF8i6oTTuRqoUw59Pv6DEGCCBQCD7,245000,6e-06
9fqQUAYeyVVrXxi9NwPqwBuC1vNZdSQuXxQeoPRtuuoPbg2edrx,243768,6e-06
9egxeHFwGQWKPGSnre9KUbNtLEhcsS8YzVqB1bsC8DMsQ8eXnJ1,240537,6e-06
9i6zJjJy2mEMdALLXs9CwQdjPnMoJcNRLokzgkGvvXEYaktRdCj,239545,6e-06
9fm1epUb992E5sRohAt4pcPYhXb4gqFYGfnNT7FSWzWVYtsoCCQ,231585,6e-06
9etFfhp69gZnNZVkRk4A8FxhVHx1vmJq57YwHAx5oPwGG2Bu5C3,220000,6e-06
