address,amount,percentage
9iPWjQkeFQK6LTeLfmZgDJ3h3vxk1NAVS4pooAYWFVhrxpFxpuC,525056325,6.2e-05
9feFJzyuU3XMHjwzvoYZu8AV56jH4aMEyCJ7yZf1JjjQgyn62WN,508626373,6e-05
9hiJqZADMgiohhwffee4XsPKU6hMBMQ5YrfQKW4k27ibNw96STz,505164836,6e-05
9gDB4erURb92DbUW5xhM8ZeB4qKWynWgB2U6o6ehTjLqfRmBuX2,505000000,6e-05
9gzVGvtTiiZsCnVtP26MXS2yNaukusjbyFrpthqAVGfYjQMDmY1,494505495,5.8e-05
9eyVUPSMcJfL3pz2aJUtzt1erS5rZXgf147Tua4ox4rajHQR34B,454161381,5.4e-05
9fZp4pXSHnsqoKKnNg1Kby8C6x2v2BJEK7U71rK9fJ2Gv7ARw5G,435109187,5.1e-05
9hK6WawpFqsydXtv6bKNHeZMr8A7iyjaseyWfVBgS2Sz5oEUHPX,427504076,5.1e-05
9gDRYMhFwz2FjAcyYxgSqbwTmRzbkkx6vMujcRPLJWuxWd57q1S,421459854,5e-05
9efGWEjhuKoDQ5FYtv6uq76EF33VcLA9u8dEre3Gj1quUmqaMeH,410545675,4.9e-05
9fnJ4nL1xG7kk1UfgEnW9WwiTM4yE8Ef27sX8mbzLqfZPWvwGGA,397836063,4.7e-05
9gLFuPQMY9J4RsqnneD2NaBpmm7h2bwmf28hJRsBEaT3JhQoQ7L,396839782,4.7e-05
9i3AC9YGjJC5aenqrzT8Zr8BRiwTGxKE4K8iQwzq9Ck81s6viyc,389670471,4.6e-05
9fEve3o9ZCE5RsqR9tcLfx6BBWq3axSmvE3tPdpbfBPmAhkcxVM,373610554,4.4e-05
9fzEHLAWWNJPxwMAh8B6HUtCmtpTnrya4L528S2KDAFz1DSgGPX,368439283,4.4e-05
9fwftYnuPzsbN64cTbgDSrCzQ94Xz8gHM4cpGFVurpra2BK4j6R,354607773,4.2e-05
9hCnDpt3faPrDXC2p544wf1EJ9q5pfEQGt4iBZUvfoVomMWkTSj,350112172,4.1e-05
9fofQ7QsMmBHfqUrwmnxWy5PKPqSuAcRDcLzAPzGXQ7Kio3MikJ,342989105,4.1e-05
9fBegDe4hzLTLpAnjXTwC9vJyXzGoXcoyDCTmoEn7Q1aYdcERWv,337912087,4e-05
9f3iQRz2bspy8NEB7BEufrdELmzX8KUrzXEGrou1yqGpfhJPY6Y,337912087,4e-05
9hufxqFMveRz33f2BiSZGvJLAamK56x3gZP9wtwQkPLzUeTfB9S,334699453,4e-05
9euQUmD7yCTYcBYqdDSyqbUfyoovVF4VHYhDFNGWuRACgmofaFg,323110000,3.8e-05
9fFq719rkEUNkofpokoSqFH3dA5227EVLWqkefoHDQ2dDB2Pi4y,322889104,3.8e-05
9hCq1qq9DhEanDi8MqG7FbSWMjMgeT4ie18LoEaxDDjfTRitqav,306444284,3.6e-05
9hpX1PoLdTPHC9RKD5x9BcR9HhuJn1H44T9jRSB8qV29F6H4R8N,306118911,3.6e-05
9fzUTphUikbq15BFobkutCHyYjVQFYFiMcKqitZVErTAJmnxddx,297711768,3.5e-05
9f5g3vXs4KDtVi5fC9T8sLjmbYNhHm7EfprjTsriM6761FzjD8L,297408235,3.5e-05
9hY6Q92iNYJ193d33R9mNx2UnjT213JAJRDUnUnRmNJeNvTipEz,296084928,3.5e-05
9gtMW9FZGYYgTKV8REWFg11129qJEokBQ1L39NRvpnVtF735tUQ,295936886,3.5e-05
9hnXKeeAtwExJvKn6G4c7mLjHYwnuR1HJmXs4ZLfGQgacQojN85,290630933,3.4e-05
9gByj99ezLVW2tgZVsUBRZtBUQbngXvFLEpWsqhKkAWuykhLaSo,276173397,3.3e-05
9g4Ad8D7ptCQ7XQBzvEdSoVvHSjdMUkmDHgi4nx8KyLddCEC6x1,270000000,3.2e-05
9faArdpU6uxmSojHmLr54hkBaW3TatLLFaF7AmxSYb2kxqN26cU,262115712,3.1e-05
9gJpaHDo92zFBX75Tm74iKuHjEGa9ydBRmTickx5ectBuqoqoVv,262090073,3.1e-05
9fjbKtTZ3zvXnrwV535YR2RyQf9daXSC6pdFZQ5vePFKqmRJ5T2,258933883,3.1e-05
9gTZsemBEN7g2MmkhhKD6soPpXnt6ptxZMYgybV1jyQgtY3r78c,250301578,3e-05
9gNhk4UDgxAmYmzuXf9Gpte3SJ4rfkm8Amwy3CfCEntTTXh6vbS,250000000,3e-05
9h7ZRFJwFaHtn4EZzoJWdxVh4m8Pu85wV6Q1bCGfPiTvaUFZfQc,230855195,2.7e-05
zCkAGbp4TnPY6DrGB6z8xty4oEAPjG6jGuqhNwpKmsKrJJKXtjLb1jrSPM4qkyQ7pWHTMQPjNXDic3SYNvSAFcAsJdR5tD4FbseajGxhKHKhC7xZRLDWwQRD5ZrmzbmLRmut3bLA4e42w9U9sjQNqGcCGieEGc6CERyum7ZmoagwSae9ndWd78x62CPEjfJHgmfxbWVuvvWrBbK2W8AFPqWmaE4CPzRn3mjZ4xvSMRkoxzp1dNycoEdpTMJppskN9vhbhGvGrUfebK3fftfBayfSwZvbGN3CWCs3Wkn5CLRa8jfPrsMBwb3hpenGk9KQ6Fu6bKZ69VBv6Qq4i5gpqqFm5WREf4yqYe3GCqGkCmWdQhWPs7kjtU5dndZRCvJ59LCeXMeiGXgQvFyDTWDVpTEt5j9yiusZvLh3iA8REd73anuD6R6eXAeveCCNBLvSSszxz97tJ6tXunDsJYRCbHzsPCdCcfteEdJEGioWgqgcy5sWoaobfzGAWsH4bi6LhUVtzHR7q3avXhKjqFRaRYHcN2FZZqKToiSVLRk592nMqLEm3bCLPyefZt7KVprLa7h5L3RVpBm3EYuh3rvfrXDRdSnHfrvh,212328610,2.5e-05
9g4FJ5aaD8wPpLhG3iJERjFvv4w4dcJ5rVABpzFPtMms4Pf6YpR,203635567,2.4e-05
9hS9meV6fHNhPzBevQAcyNHYBUeTX4w6dSVQPYHd2K2bNp1onoY,201221095,2.4e-05
9hSweB9FMJDK4V3qTrFJ278xSejJpLfGozvDLFvnC9E6dAQHYfs,195000000,2.3e-05
9eeTTnk1xpraTzVWztdYA9XraqaqAq9tky7g8UHheDFyqEMHEmd,190081416,2.2e-05
9fvW9JWQYejTUHreefJ7h79NS9sKXK7FfdcJxqrLdwBQykYDqT7,187973050,2.2e-05
9gNsvVTxfYT5DkBH9Cpb9KiH6Fi1z72T3ZGuiocgGFLk6HD5Lw5,187698985,2.2e-05
9gx6bjkZiC7Tyom5Lvs3mDEmTouSrajXAxzuShcs1Mx2wNQ4jyQ,182350717,2.2e-05
9gZttg88EpGmgP1FZAAK94wjBF7tNxd1GTyPpybcinnDFDzgRWd,181967213,2.2e-05
9fjTbBuryXARdAcH6pBV2y3awg8L2mYVT1HNGXt3k7fp5g4hknt,181038251,2.1e-05
xhRNa2Wo12havPoMXxBcJ5YJNfwq7qJNA5UW8rkj4p8yU2mitzB1vjfjt3NLZWvEXpmri8D6viwahHRv1BqS6NHQYeGZFxUkQM3RVTHLkCTD56N8qQdt5a5QUAtftPLhfjxEsLP3rD6nh4DvTfQspHfsEZLzNGFWo1nvozXZiyqCryPZreW1oxqaW2Jsn2b7sqRjZguZdKBRpcyN1Xch67xmkWwGPnvKtyDjKkc2m2iD9mix2Jo771vXQGUphDjF16cM5jKXzjhzjc2gKo5LZGt8RT8ei8RhTSa6rRvfkffszgSUsyCfcogmbhjjP9LKYKE6yBkJtThQvf8Wp3eRLCGiyFFEWLY9FumwgoXGEhc43ZLHY9TTJuYZ6tkoYvZ42HkWxRemFydegGUnmLxUGQ5Pu4dVYxGH5qN4AArLpoqXUSuBNpPM54c2UkPDLxzcrrjgB1XbWG7YbrxXx5QrazHi2xvPVa37doB42xKQ1M8fJQszQdihMAPoBsunu6Vo7mFK2Cm7fPisMzb4MicWZFJ5eSUiYgU8PLheaNErHHE3JND9XPJ4n68uepq4NAbpq268S4aoPYKxwMjDNjdifgroBTBcjRDmidB3vzDcejC8h4ZJrCPD2voyDeWSpJQS1CSmPpzyaxvazFy1vsiEd8cPHvQZgC7Zg5Yx6TRYkPEGN917aAKtJApioCz8Cj2YKiVXfLrQqH8FPrCGmUhaqf54jBCFojdLXy8CvTR3HbnvY5ZPcx344zdN941n1ot2aK1GLskq6gaTNNa4WQYaGFvMd6UqFQuEknp1JY8VAwJHE6Tquf1VgTHnyYy1C5tbiCKEzrtK2ZqkHJtqcbw9VrhQBNc6wF5Zir3PWPp1zz94L5YA27JC9n7ngvaGXGhCx4HJZuDpjYDK7sp4FeNPJE6H3MS1UQhwGnUfzQnWR49LV5xyCnm2RQCazYQStFfyoYWtVujCB9wCrb,180442224,2.1e-05
9iBGyGifecLhJLX4iNfgGWae7buMzuv36vzRCuMEJuHV4PNpDN2,178571428,2.1e-05
